Philippines,PHL,22.116036,21.97021787,22.20389703,22.81857109,23.59231552,22.75483447,22.54958361,21.21628777,20.25958716,19.58154202,18.22692834,18.06979891
Papua New Guinea,PNG,15.12629938,14.63744926,14.75156315,14.52423915,14.94135871,15.51903383,14.60653316,13.95262793,13.24529823,13.2617261,12.61505599,12.29441826
Poland,POL,30.19942899,27.89182803,25.82218582,26.15121823,27.17650018,26.37250707,24.26397739,22.9287237,22.21089179,22.69131805,20.9757679,20.87782222
Pre-demographic dividend,PRE,49.08259455,48.11181502,47.56304651,44.37522878,42.33131649,42.38233994,44.09101371,41.55033267,40.5401637,50.26088917,48.3808147,48.63557258
Puerto Rico,PRI,8.23819126,8.233421567,10.4360024,10.39992619,10.37254851,10.57940611,9.96624445,9.703754136,9.089227717,8.920910287,8.342871258,8.349033339
"Korea, Dem. People’s Rep.",PRK,38.45306514,38.35749164,38.16205775,39.09471427,39.34265696,38.89336879,36.40751446,37.13485586,35.2402154,37.41178381,31.75842415,32.00745162
Portugal,PRT,10.14053093,10.08459412,10.12369262,10.44970823,10.07688693,10.35501263,9.484802799,9.432044129,8.78479289,8.823283435,8.052763686,8.160752248
Paraguay,PRY,14.02361707,14.28826778,14.21308628,15.13047022,15.10292317,14.59811855,13.94830615,12.92656928,12.6410755,13.03807402,11.64932248,11.90908085
West Bank and Gaza,PSE,34.22575105,34.16200122,33.85375163,31.97449427,33.00667425,32.87331274,32.76945904,33.49296358,33.44828276,33.89141151,32.74206764,33.22563038
Pacific island small states,PSS,13.4350977,13.27941684,13.54323677,13.53666173,13.84472898,14.03611306,13.06152876,12.45048523,12.00545886,11.998341,11.30303147,11.2676414
Post-demographic dividend,PST,15.55435609,14.87633457,14.48560868,14.38999807,14.17128048,14.41360538,13.35910836,13.1314129,12.43480438,12.53368019,11.60116125,11.59376229
Qatar,QAT,91.63638866,89.9934996,83.53532806,85.32646863,84.12290235,81.2730055,89.24697128,88.89051503,78.83284035,94.40389119,88.22244652,91.18732793
Romania,ROU,20.31926367,18.57241501,17.69674039,17.15777611,17.06214749,17.63675464,16.31584539,15.36930935,15.00649546,15.43355526,14.53706284,14.61134019
Russian Federation,RUS,21.22334661,19.87333348,19.0540371,18.99521728,19.48031098,19.19151083,18.30433841,17.79507055,16.58216295,17.0191912,16.21988971,16.16022381
Rwanda,RWA,45.52701299,44.05491614,43.48168912,42.69118425,41.44091192,42.68095937,44.56089624,44.41158508,42.21148744,42.61448971,42.84380209,43.21021716
South Asia,SAS,76.61941001,77.85356598,78.90750233,84.33091129,89.16764514,90.56946604,82.73166317,84.690261,83.06717057,82.72487678,81.98118027,82.86952124
Saudi Arabia,SAU,70.57306857,72.58494094,79.075526,76.42244447,81.69918208,82.41903191,85.51330311,83.63099223,75.60844062,97.432289,84.46577505,87.94544668
Sudan,SDN,51.14362625,52.38815795,49.42807693,50.17542884,47.26205558,51.15242727,49.68593895,48.02814491,48.14174218,58.90478573,54.14727633,55.37083444
Senegal,SEN,41.01650284,41.70807834,41.35304585,35.54506007,34.98538395,35.93539952,36.16775596,34.0182249,36.82683776,44.34080072,38.69494655,40.6958259
Singapore,SGP,18.72424305,18.75501505,19.32318502,20.80131394,20.60946174,19.34942078,20.88649301,18.70707148,17.40887705,20.66338947,18.79780262,19.0782565
Solomon Islands,SLB,13.76173553,13.09875403,13.86695434,14.17872347,14.37425559,14.37537331,13.43024493,12.55325496,12.17203082,12.69969555,11.83068915,11.87912184
Sierra Leone,SLE,20.73264763,20.13938382,20.50687033,19.31250968,18.52888841,18.74315581,20.10129417,18.43566679,17.69823222,22.52859793,21.34393233,21.62594668
El Salvador,SLV,31.12621396,31.81959015,31.8525956,31.97286682,30.46194135,33.62826513,30.93397435,30.75988157,27.50259084,26.47473092,24.73648611,24.47229229
Somalia,SOM,31.73598464,29.90111252,31.38598928,29.7218033,29.00018535,31.23015581,31.58710495,29.5515726,30.40108067,32.01839243,31.75174608,32.03458423
Serbia,SRB,31.41516437,29.79295442,29.22397031,29.68541749,29.10058899,31.03402776,28.5847484,27.43078591,26.49207255,26.95437789,24.78062162,24.72635819
Sub-Saharan Africa (excluding high income),SSA,44.02195071,43.11661594,42.78967591,39.83088923,38.21440377,38.36285444,39.83156883,37.91881891,37.23411216,45.67307348,44.37073023,44.61546713
South Sudan,SSD,46.23936209,45.37858315,44.10158865,44.39170427,43.22533996,45.10147241,43.97405864,42.64200121,41.90056033,47.76803169,44.84657199,45.57750557
Sub-Saharan Africa,SSF,44.01891851,43.11386041,42.7870978,39.82891771,38.21263496,38.36121415,39.82980453,37.91720228,37.23257874,45.67066921,44.3685111,44.61323689
Small states,SST,26.66444758,26.81478282,27.07830646,27.19275768,29.34714178,29.60182697,30.07785874,29.86595895,28.86819795,31.46494227,30.07732997,30.47224611
Sao Tome and Principe,STP,30.44904446,30.31451602,30.31190099,29.33439458,27.12662111,27.86024402,25.91584337,27.65881666,27.86230189,28.43209352,28.6665386,28.53958436
Suriname,SUR,29.99310016,30.04112474,29.02589301,29.97570504,29.83188899,31.03872183,29.1336101,28.80831685,25.99884713,25.9732844,25.31697817,24.78001054
Slovak Republic,SVK,24.95343635,22.8106087,21.7239994,21.94341977,21.69021974,21.76719851,19.76493293,19.31549268,18.30418161,18.8026457,17.35366264,17.56291134
Slovenia,SVN,22.27114799,20.88141418,19.13404698,19.42284115,18.6816561,19.5141379,17.67007906,17.57137864,16.63270074,17.12815192,15.91273727,16.02397998
Sweden,SWE,7.947532306,7.575328372,7.57800898,7.165820215,7.209759036,7.391221331,6.627941996,6.431168897,6.959197681,6.322498333,6.114258462,6.18466509
Eswatini,SWZ,18.83218111,18.406869,18.66855131,18.3048844,18.12819268,17.97331213,18.1823313,18.30780849,17.97877739,17.92480826,17.14854776,17.16878731
Seychelles,SYC,21.79736001,21.76837461,21.64752028,21.77301003,21.09126804,21.61035805,21.49533511,20.96973692,20.97051747,20.05359496,20.40382446,20.17864936
Syrian Arab Republic,SYR,46.71794575,44.62346833,41.55630603,39.94175144,42.65768485,41.12495285,41.01683877,41.91496819,41.53448066,44.31390854,43.70255284,43.75725947
Chad,TCD,65.7209816,68.90049893,65.97160056,58.20089197,56.58662749,55.19515958,58.67538804,53.0564069,51.24716851,68.68239375,64.77076912,66.0292055
East Asia & Pacific (IDA & IBRD countries),TEA,48.54203172,49.01787294,50.18372554,54.093541,56.05483096,56.6065491,51.83335714,52.63415277,48.28311394,47.49867543,42.43189045,42.67140529
Europe & Central Asia (IDA & IBRD countries),TEC,27.39784224,26.20155911,25.7284469,25.68099378,26.59969418,26.33368942,25.36222079,24.86198725,24.04547776,25.12045017,23.97877768,24.07869299
Togo,TGO,38.11479034,37.70164937,37.68585568,31.39154567,30.52294447,30.85480627,31.36920959,29.56592775,28.93629146,38.35682101,37.05110734,35.73133561
Thailand,THA,30.8316219,30.9397171,30.96035104,31.80703309,31.56539944,31.60962923,31.52531464,31.17472364,29.36464114,27.34456692,26.25805467,26.25672656
Tajikistan,TJK,50.98790028,51.6068304,51.18266252,49.33935285,50.40541765,54.319961,48.98960355,49.55313763,46.48082923,47.79297353,43.37770931,46.15218537
Turkmenistan,TKM,25.30134467,25.37096997,25.47155531,23.85405702,24.85182927,25.49609942,23.80201005,23.7218898,22.08490686,22.97054002,21.74112228,21.76772098
Latin America & the Caribbean (IDA & IBRD countries),TLA,19.60014974,19.97597498,20.80792195,21.0845596,21.07037187,21.52004806,20.45802841,19.78004796,18.39823316,17.75161854,16.69620206,16.7060344
Timor-Leste,TLS,23.05657919,23.25599346,23.50129746,23.25316131,23.49239604,23.75671867,22.46662382,21.96462302,20.45010047,20.62318671,20.01790265,19.25720917
Middle East & North Africa (IDA & IBRD countries),TMN,49.40043117,48.48706585,49.09657492,48.61148094,50.35636957,48.44597241,48.99666745,50.15950526,49.41244326,54.71259307,54.63071276,54.10477709
Tonga,TON,13.16782279,13.30625011,12.79857127,13.17913931,13.53194839,13.5170884,12.43817111,12.14771339,12.05763996,11.31296782,10.95142376,10.78547886
South Asia (IDA & IBRD),TSA,76.61941001,77.85356598,78.90750233,84.33091129,89.16764514,90.56946604,82.73166317,84.690261,83.06717057,82.72487678,81.98118027,82.86952124
Sub-Saharan Africa (IDA & IBRD countries),TSS,44.01891851,43.11386041,42.7870978,39.82891771,38.21263496,38.36121415,39.82980453,37.91720228,37.23257874,45.67066921,44.3685111,44.61323689
Trinidad and Tobago,TTO,28.87598896,29.46078287,28.794061,29.5259354,28.70418626,29.85162487,27.94250467,27.15873901,24.85584226,24.8980769,24.23048069,24.10856843
Tunisia,TUN,35.94963268,35.94088146,35.60252683,33.55744756,35.54548859,33.86835212,32.81580557,35.65414466,34.69205883,36.30424932,38.45049077,37.65599375
Turkey,TUR,42.5988219,41.97206044,42.69252478,41.20201574,43.82122875,40.54510881,41.92091892,42.06258311,42.59577121,45.4015556,44.48275839,44.31152568
Tanzania,TZA,29.86164572,28.80842485,28.97369746,29.57383579,28.60753269,28.72876866,29.96984478,29.35963299,28.87371592,28.2404487,28.44356969,29.07664051
Uganda,UGA,47.87483958,48.34343848,46.02890682,45.94616803,44.75869737,47.06116817,49.62672958,47.72115871,46.93056685,48.94936019,51.94410661,50.49432132
Ukraine,UKR,28.30954725,25.88673175,24.15791294,23.92220402,23.52265648,23.97110359,22.3287933,21.5323995,20.48689522,21.24645457,20.618187,20.30977582
Upper middle income,UMC,43.12224371,43.50468422,44.76755498,47.6352926,49.41776161,49.87393806,45.97739278,46.57975482,42.9799373,42.71493487,38.57786739,38.74828544
Uruguay,URY,10.8707002,10.74385689,11.3670823,10.91842449,11.02705557,11.4687322,10.5672946,10.45560559,9.926816159,9.65945432,9.197441119,9.27488332
United States,USA,9.70166727,9.566392202,9.525138004,9.609824465,9.35863641,9.740640607,9.00316337,8.734777211,8.220720319,8.063920222,7.406464089,7.409441662
Uzbekistan,UZB,35.90257662,34.7875857,31.93634522,31.53029376,32.07745356,33.99383696,31.6621061,30.80519356,28.9000361,30.3943319,27.8143471,28.4559012
St. Vincent and the Grenadines,VCT,27.16453879,27.16265924,26.95793233,27.06413496,26.39665862,27.58281022,25.75407882,24.76218005,23.03093206,23.47317148,22.07655177,22.20051632
"Venezuela, RB",VEN,21.45715928,21.2709634,21.61028202,22.36925987,21.68286882,22.03310792,21.24572753,20.42894973,19.10406153,18.30300574,16.76799384,17.00855357
Virgin Islands (U.S.),VIR,10.29925266,10.29546773,12.85075614,12.76008076,12.75209971,12.99373844,12.23312314,11.95551314,11.1658167,11.02889651,10.26484343,10.26531228
Vietnam,VNM,35.92847732,36.01680964,36.23884543,37.74959295,39.36539699,38.4869748,37.22745154,36.83590641,34.89601505,32.46644382,30.24131157,29.62672834
Vanuatu,VUT,13.67055036,13.52147409,14.06654609,14.18976992,14.12951255,14.38296402,13.24245239,12.74069289,11.93385168,12.15721001,11.59090896,11.65277703
World,WLD,44.25638245,44.87869606,45.93214957,48.36022341,50.24771686,50.76662896,47.528763,47.94310068,45.93925259,47.22561686,45.1507745,45.52300056
Samoa,WSM,14.31125006,14.29698836,14.32047044,14.20545807,14.28809394,14.69309609,13.62788239,13.38252208,12.64355999,12.32179572,11.36629822,11.54802701
"Yemen, Rep.",YEM,48.86372652,50.02771602,50.8679329,45.14480779,45.97946993,50.83529078,51.43445402,52.99844335,48.33865267,54.26028666,50.12762567,50.45600689
South Africa,ZAF,26.12020279,26.28537348,26.67379878,26.32287788,27.13858684,26.55787322,26.57708662,26.72926171,26.72221238,26.11297177,25.14041614,25.10220499
Zambia,ZMB,32.76484509,30.90846554,30.89820415,28.94705522,28.8363786,28.98711674,29.74203953,29.11222078,28.49325189,28.37545168,27.35567371,27.43803476
Zimbabwe,ZWE,23.31990791,22.72626927,23.12637318,23.3147417,23.2314787,23.07421266,23.19809712,23.11108755,22.80594966,21.73370858,21.72694718,22.25167109
